I,SoC,SoH,timestamp,DSoC,DQ
10.0,0.5599846413433958,0.6997026885013767,13.15,-0.0009022591190342256,9.674298695282032e-8
10.0,0.5590823822243616,0.6997025917583898,13.154166666666667,-0.0009022592437832878,9.674329048726177e-8
10.0,0.5581801229805783,0.6997024950150993,13.158333333333333,-0.000902259368532776,9.674359371970321e-8
10.0,0.5572778636120456,0.6997023982715056,13.1625,-0.0009022594932826896,9.674389664221889e-8
10.0,0.5563756041187629,0.6997023015276089,13.166666666666666,-0.0009022596180330284,9.674419925520114e-8
10.0,0.5554733445007298,0.6997022047834097,13.170833333333333,-0.0009022597427837918,9.674450155904028e-8
10.0,0.554571084757946,0.6997021080389082,13.174999999999999,-0.0009022598675349795,9.674480355412571e-8
10.0,0.553668824890411,0.6997020112941047,13.179166666666667,-0.0009022599922865913,9.674510524916532e-8
10.0,0.5527665648981245,0.6997019145489994,13.183333333333334,-0.0009022601170386265,9.67454066279059e-8
10.0,0.5518643047810858,0.6997018178035929,13.1875,-0.0009022602417910848,9.674570770737154e-8
10.0,0.5509620445392948,0.6997017210578852,13.191666666666666,-0.000902260366543966,9.674600847962665e-8
10.0,0.5500597841727508,0.6997016243118768,13.195833333333333,-0.0009022604912972692,9.674630895337287e-8
10.0,0.5491575236814535,0.6997015275655678,13.2,-0.0009022606160509947,9.674660910403072e-8
10.0,0.5482552630654025,0.6997014308189587,13.204166666666666,-0.0009022607408051417,9.674690896526033e-8
10.0,0.5473530023245974,0.6997013340720498,13.208333333333334,-0.0009022608655597097,9.674720852079942e-8
10.0,0.5464507414590377,0.6997012373248414,13.2125,-0.0009022609903146986,9.674750775438366e-8
10.0,0.5455484804687231,0.6997011405773336,13.216666666666667,-0.000902261115070108,9.674780670798995e-8
10.0,0.544646219353653,0.6997010438295269,13.220833333333333,-0.000902261239825937,9.674810535703103e-8
10.0,0.543743958113827,0.6997009470814216,13.225,-0.0009022613645821859,9.674840367691826e-8
10.0,0.5428416967492449,0.699700850333018,13.229166666666666,-0.000902261489338854,9.6748701726266e-8
10.0,0.5419394352599061,0.6997007535843163,13.233333333333333,-0.0009022616140959408,9.674899945552096e-8
10.0,0.5410371736458102,0.6997006568353168,13.237499999999999,-0.000902261738853446,9.674929689001343e-8
10.0,0.5401349119069567,0.6997005600860199,13.241666666666667,-0.0009022618636113695,9.674959401346932e-8
10.0,0.5392326500433453,0.6997004633364259,13.245833333333334,-0.0009022619883697104,9.674989084289566e-8
10.0,0.5383303880549756,0.699700366586535,13.25,-0.0009022621131284689,9.675018737865739e-8
10.0,0.5374281259418471,0.6997002698363476,13.254166666666666,-0.000902262237887644,9.675048359615536e-8
10.0,0.5365258637039594,0.699700173085864,13.258333333333333,-0.0009022623626472356,9.675077953735538e-8
10.0,0.5356236013413121,0.6997000763350845,13.2625,-0.0009022624874072434,9.675107515269317e-8
10.0,0.5347213388539049,0.6996999795840093,13.266666666666666,-0.0009022626121676666,9.675137049245365e-8
10.0,0.5338190762417373,0.6996998828326388,13.270833333333334,-0.0009022627369285054,9.675166551539012e-8
10.0,0.5329168135048088,0.6996997860809733,13.275,-0.0009022628616897592,9.675196024682261e-8
10.0,0.5320145506431191,0.699699689329013,13.279166666666667,-0.0009022629864514274,9.675225468710658e-8
10.0,0.5311122876566676,0.6996995925767584,13.283333333333333,-0.0009022631112135098,9.675254881995458e-8
10.0,0.5302100245454541,0.6996994958242095,13.2875,-0.0009022632359760063,9.675284265404081e-8
10.0,0.5293077613094781,0.6996993990713669,13.291666666666666,-0.0009022633607389157,9.675313619803856e-8
10.0,0.5284054979487391,0.6996993023182307,13.295833333333333,-0.0009022634855022384,9.675342944397707e-8
10.0,0.5275032344632369,0.6996992055648013,13.299999999999999,-0.0009022636102659738,9.67537223922058e-8
10.0,0.5266009708529709,0.6996991088110789,13.304166666666667,-0.0009022637350301213,9.675401504307351e-8
10.0,0.5256987071179408,0.6996990120570639,13.308333333333334,-0.0009022638597946807,9.675430740524858e-8
10.0,0.5247964432581461,0.6996989153027564,13.3125,-0.0009022639845596517,9.675459945411273e-8
10.0,0.5238941792735865,0.699698818548157,13.316666666666666,-0.0009022641093250338,9.675489122329608e-8
10.0,0.5229919151642615,0.6996987217932658,13.320833333333333,-0.0009022642340908266,9.675518270482099e-8
10.0,0.5220896509301707,0.699698625038083,13.325,-0.0009022643588570299,9.675547386574442e-8
10.0,0.5211873865713137,0.6996985282826091,13.329166666666666,-0.0009022644836236429,9.675576475633581e-8
10.0,0.5202851220876901,0.6996984315268444,13.333333333333334,-0.0009022646083906657,9.675605535197129e-8
10.0,0.5193828574792994,0.699698334770789,13.3375,-0.0009022647331580978,9.675634563634629e-8
10.0,0.5184805927461412,0.6996982380144434,13.341666666666667,-0.0009022648579259386,9.675663564308533e-8
10.0,0.5175783278882152,0.6996981412578078,13.345833333333333,-0.0009022649826941877,9.675692536420327e-8
10.0,0.516676062905521,0.6996980445008825,13.35,-0.0009022651074628452,9.675721476674905e-8
10.0,0.5157737977980582,0.6996979477436677,13.354166666666666,-0.0009022652322319102,9.675750390098702e-8
10.0,0.5148715325658263,0.6996978509861638,13.358333333333333,-0.0009022653570013827,9.675779273396368e-8
10.0,0.513969267208825,0.699697754228371,13.362499999999999,-0.0009022654817712621,9.675808127433311e-8
10.0,0.5130670017270537,0.6996976574702897,13.366666666666667,-0.0009022656065415482,9.675836952242615e-8
10.0,0.5121647361205122,0.6996975607119201,13.370833333333334,-0.0009022657313122402,9.675865749521662e-8
10.0,0.5112624703891999,0.6996974639532626,13.375,-0.0009022658560833384,9.675894515142379e-8
10.0,0.5103602045331166,0.6996973671943174,13.379166666666666,-0.0009022659808548419,9.675923254130737e-8
10.0,0.5094579385522617,0.6996972704350849,13.383333333333333,-0.0009022661056267505,9.675951963190586e-8
10.0,0.508555672446635,0.6996971736755653,13.3875,-0.0009022662303990636,9.675980643186671e-8
10.0,0.507653406216236,0.6996970769157589,13.391666666666666,-0.0009022663551717814,9.676009294983733e-8
10.0,0.5067511398610642,0.699696980155666,13.395833333333334,-0.0009022664799449029,9.676037916949618e-8
10.0,0.5058488733811193,0.6996968833952868,13.4,-0.0009022666047184281,9.676066510781042e-8
10.0,0.5049466067764008,0.6996967866346216,13.404166666666667,-0.0009022667294923566,9.676095075677917e-8
10.0,0.5040443400469085,0.6996966898736708,13.408333333333333,-0.0009022668542666879,9.676123611672278e-8
10.0,0.5031420731926418,0.6996965931124347,13.4125,-0.0009022669790414217,9.676152117963828e-8
10.0,0.5022398062136004,0.6996964963509136,13.416666666666666,-0.0009022671038165576,9.676180597081064e-8
10.0,0.5013375391097838,0.6996963995891076,13.420833333333333,-0.0009022672285920952,9.676209048223527e-8
10.0,0.5004352718811917,0.6996963028270171,13.424999999999999,-0.0009022673533680342,9.676237468093832e-8
10.0,0.49953300452782373,0.6996962060646424,13.429166666666667,-0.000902267478144374,9.676265860884733e-8
10.0,0.49863073704967936,0.6996961093019838,13.433333333333334,-0.0009022676029211149,9.676294224963165e-8
10.0,0.49772846944675825,0.6996960125390416,13.4375,-0.0009022677276982557,9.676322560360436e-8
10.0,0.49682620171906,0.6996959157758159,13.441666666666666,-0.0009022678524757967,9.676350867107762e-8
10.0,0.4959239338665842,0.6996958190123073,13.445833333333333,-0.0009022679772537369,9.676379146068535e-8
10.0,0.49502166588933044,0.6996957222485158,13.45,-0.0009022681020320764,9.676407396441503e-8
10.0,0.49411939778729835,0.6996956254844419,13.454166666666666,-0.0009022682268108148,9.676435617425319e-8
10.0,0.4932171295604875,0.6996955287200857,13.458333333333334,-0.0009022683515899516,9.676463810715364e-8
10.0,0.49231486120889756,0.6996954319554476,13.4625,-0.0009022684763694864,9.676491975510071e-8
10.0,0.4914125927325281,0.6996953351905278,13.466666666666667,-0.0009022686011494189,9.676520111840059e-8
10.0,0.4905103241313787,0.6996952384253268,13.470833333333333,-0.0009022687259297486,9.676548220568162e-8
10.0,0.48960805540544894,0.6996951416598446,13.475,-0.0009022688507104755,9.676576300060243e-8
10.0,0.48870578655473845,0.6996950448940816,13.479166666666666,-0.0009022689754915989,9.676604352011231e-8
10.0,0.48780351757924684,0.6996949481280381,13.483333333333333,-0.0009022691002731186,9.67663237478675e-8
10.0,0.4869012484789737,0.6996948513617144,13.487499999999999,-0.0009022692250550342,9.676660370913887e-8
10.0,0.48599897925391866,0.6996947545951107,13.491666666666667,-0.0009022693498373452,9.676688337093473e-8
10.0,0.4850967099040813,0.6996946578282273,13.495833333333334,-0.0009022694746200514,9.676716276684705e-8
10.0,0.48419444042946125,0.6996945610610645,13.5,-0.0009022695994031525,9.67674418805283e-8
10.0,0.4832921708300581,0.6996944642936227,13.504166666666666,-0.0009022697241866479,9.676772070395323e-8
10.0,0.48238990110587143,0.699694367525902,13.508333333333333,-0.0009022698489705375,9.676799924574165e-8
10.0,0.4814876312569009,0.6996942707579027,13.5125,-0.0009022699737548207,9.676827752283618e-8
10.0,0.4805853612831461,0.6996941739896252,13.516666666666666,-0.0009022700985394975,9.676855551056204e-8
10.0,0.4796830911846066,0.6996940772210697,13.520833333333334,-0.0009022702233245669,9.676883320921338e-8
10.0,0.47878082096128205,0.6996939804522365,13.525,-0.0009022703481100291,9.676911065237718e-8
10.0,0.477878550613172,0.6996938836831259,13.529166666666667,-0.0009022704728958835,9.676938779872828e-8
10.0,0.47697628014027615,0.6996937869137381,13.533333333333333,-0.00090227059768213,9.676966466520517e-8
10.0,0.47607400954259405,0.6996936901440735,13.5375,-0.0009022707224687678,9.67699412604221e-8
10.0,0.47517173882012526,0.6996935933741322,13.541666666666666,-0.0009022708472557969,9.677021757634506e-8
10.0,0.47426946797286945,0.6996934966039146,13.545833333333333,-0.000902270972043217,9.677049362158687e-8
10.0,0.47336719700082625,0.6996933998334209,13.549999999999999,-0.0009022710968310274,9.677076937978792e-8
10.0,0.4724649259039952,0.6996933030626515,13.554166666666667,-0.0009022712216192279,9.677104485955863e-8
10.0,0.47156265468237596,0.6996932062916067,13.558333333333334,-0.0009022713464078183,9.677132006118559e-8
10.0,0.47066038333596816,0.6996931095202866,13.5625,-0.000902271471196798,9.677159500160178e-8
10.0,0.46975811186477134,0.6996930127486917,13.566666666666666,-0.0009022715959861666,9.677186964779626e-8
10.0,0.4688558402687852,0.699692915976822,13.570833333333333,-0.0009022717207759241,9.677214403334816e-8
10.0,0.46795356854800924,0.699692819204678,13.575,-0.0009022718455660699,9.677241813356854e-8
10.0,0.46705129670244316,0.6996927224322599,13.579166666666666,-0.0009022719703566036,9.677269195706325e-8
10.0,0.4661490247320866,0.6996926256595679,13.583333333333334,-0.000902272095147525,9.67729655041138e-8
10.0,0.46524675263693904,0.6996925288866024,13.5875,-0.0009022722199388338,9.67732387916485e-8
10.0,0.4643444804170002,0.6996924321133636,13.591666666666667,-0.0009022723447305294,9.677351178665e-8
10.0,0.4634422080722697,0.6996923353398519,13.595833333333333,-0.0009022724695226114,9.677378451436955e-8
10.0,0.4625399356027471,0.6996922385660673,13.6,-0.0009022725943150798,9.677405697508536e-8
10.0,0.461637663008432,0.6996921417920103,13.604166666666666,-0.0009022727191079341,9.67743291441013e-8
10.0,0.4607353902893241,0.6996920450176812,13.608333333333333,-0.0009022728439011737,9.677460105499065e-8
10.0,0.45983311744542293,0.6996919482430801,13.612499999999999,-0.0009022729686947987,9.677487269970492e-8
10.0,0.45893084447672816,0.6996918514682074,13.616666666666667,-0.0009022730934888083,9.677514404522105e-8
10.0,0.4580285713832394,0.6996917546930634,13.620833333333334,-0.0009022732182832024,9.67754151334345e-8
10.0,0.4571262981649562,0.6996916579176483,13.625,-0.0009022733430779805,9.677568595629451e-8
10.0,0.45622402482187824,0.6996915611419624,13.629166666666666,-0.0009022734678731424,9.677595649742362e-8
10.0,0.4553217513540051,0.6996914643660059,13.633333333333333,-0.0009022735926686878,9.677622676541803e-8
10.0,0.4544194777613364,0.6996913675897791,13.6375,-0.0009022737174646162,9.677649676887275e-8
10.0,0.4535172040438718,0.6996912708132823,13.641666666666666,-0.0009022738422609274,9.677676649973338e-8
10.0,0.45261493020161087,0.6996911740365158,13.645833333333334,-0.0009022739670576207,9.677703594994405e-8
